date;parc;usage;revenu;service;operateur
30/04/2020;6738830;4027204106;7564006;Data;Orange
31/05/2020;4853197;3120443189;7760194;Data;Orange
30/06/2020;5126543;3771873853;7960715;Data;Orange
31/07/2020;7044039;4525894184;8273966;Data;Orange
31/08/2020;7190219;4301383995;8363647;Data;Orange
30/09/2020;7338206;4243014026;8441635;Data;Orange
31/10/2020;7415582;4235067971;8637882;Data;Orange
30/11/2020;7417151;4414366281;8286953;Data;Orange
31/12/2020;7476857;4921215910;8881087;Data;Orange
31/01/2021;7573045;5274830086;9136976;Data;Orange
28/02/2021;13310783;4926668598;8797981;Data;Orange
31/03/2021;7663257;6314598284;8822174;Data;Orange
30/04/2021;7708051;5398085975;8820424;Data;Orange
31/05/2021;7739675;6097081318;8800319;Data;Orange
30/06/2021;7663257;6314598284;8822174;Data;Orange
31/07/2021;7722828;7382153148;10676703;Data;Orange
31/08/2021;7832961;8145816312;11293205;Data;Orange
30/09/2021;7914474;8555569710;11810048;Data;Orange
31/10/2021;7992441;9487606789;13178740;Data;Orange
30/11/2021;7899865;9304643982;13271515;Data;Orange
31/12/2021;7845679;9931419061;13746564;Data;Orange
31/01/2022;6717178;10839203616;13310626;Data;Orange
28/02/2022;7778358;10160807961;12283098;Data;Orange
31/03/2022;7744421;11577191930;13520790;Data;Orange
30/04/2022;7755591;11918993712;14084614;Data;Orange
31/05/2022;8080042;13126006805;15308654;Data;Orange
30/06/2022;8090987;13750756505;15841402;Data;Orange
31/07/2022;7873382;15135961674;16770946;Data;Orange
31/08/2022;7266056;15861911492;17203742;Data;Orange
30/09/2022;7298414;15498992960;16815742;Data;Orange
31/10/2022;7690548;15618747359;17670666;Data;Orange
30/11/2022;7712742;15822068101;17652633;Data;Orange
31/12/2022;7834303;16576124751;18163771;Data;Orange
31/01/2023;7467294;17039267540;17891343;Data;Orange
28/02/2023;7397252;15596353343;16227563;Data;Orange
31/03/2023;8271663;16188768328;19871766;Data;Orange
31/01/2013;;;;Data;Vodacom
28/02/2013;;;;Data;Vodacom
31/03/2013;;;;Data;Vodacom
30/04/2013;;;;Data;Vodacom
31/05/2013;;;;Data;Vodacom
30/06/2013;;;;Data;Vodacom
31/07/2013;;;;Data;Vodacom
31/08/2013;;;;Data;Vodacom
30/09/2013;;;;Data;Vodacom
31/10/2013;;;;Data;Vodacom
30/11/2013;;;;Data;Vodacom
31/12/2013;;;;Data;Vodacom
31/01/2014;;;;Data;Vodacom
28/02/2014;;;;Data;Vodacom
31/03/2014;;;;Data;Vodacom
30/04/2014;;;;Data;Vodacom
31/05/2014;;;;Data;Vodacom
30/06/2014;;;;Data;Vodacom
31/07/2014;;;;Data;Vodacom
31/08/2014;;;;Data;Vodacom
30/09/2014;;;;Data;Vodacom
31/10/2014;;;;Data;Vodacom
30/11/2014;;;;Data;Vodacom
31/12/2014;;;;Data;Vodacom
31/01/2015;;;;Data;Vodacom
28/02/2015;;;;Data;Vodacom
31/03/2015;;;;Data;Vodacom
30/04/2015;;;;Data;Vodacom
31/05/2015;;;;Data;Vodacom
30/06/2015;;;;Data;Vodacom
31/07/2015;;;;Data;Vodacom
31/08/2015;;;;Data;Vodacom
30/09/2015;;;;Data;Vodacom
31/10/2015;;;;Data;Vodacom
30/11/2015;;;;Data;Vodacom
31/12/2015;;;;Data;Vodacom
31/01/2016;;;;Data;Vodacom
29/02/2016;;;;Data;Vodacom
31/03/2016;;;;Data;Vodacom
30/04/2016;;;;Data;Vodacom
31/05/2016;;;;Data;Vodacom
30/06/2016;;;;Data;Vodacom
31/07/2016;;;;Data;Vodacom
31/08/2016;;;;Data;Vodacom
30/09/2016;5021676,023;;;Data;Vodacom
31/10/2016;5110569,81;;;Data;Vodacom
30/11/2016;5104360,4;;;Data;Vodacom
31/12/2016;5258496,348;;;Data;Vodacom
31/01/2017;5407030,962;;;Data;Vodacom
28/02/2017;5579991,801;;;Data;Vodacom
31/03/2017;5601532,747;;;Data;Vodacom
30/04/2017;5929453,971;;;Data;Vodacom
31/05/2017;5671189,444;;;Data;Vodacom
30/06/2017;5619439,274;;;Data;Vodacom
31/07/2017;5663472,563;;;Data;Vodacom
31/08/2017;5762395,892;;;Data;Vodacom
30/09/2017;5818555,263;;;Data;Vodacom
31/10/2017;6233206,424;;;Data;Vodacom
30/11/2017;6315809,758;;;Data;Vodacom
31/12/2017;6110948,096;;;Data;Vodacom
31/01/2018;6141328,304;618128397,6;6839169,139;Data;Vodacom
28/02/2018;6236501,195;634001067,5;6640092,444;Data;Vodacom
31/03/2018;6463897,584;752502534,7;7807501,417;Data;Vodacom
30/04/2018;6194361,399;816030693,3;7461854,336;Data;Vodacom
31/05/2018;6108243,453;859162652,6;7877483,048;Data;Vodacom
30/06/2018;5513159,343;929616806;7873691,616;Data;Vodacom
31/07/2018;5602497,591;1072085238;5997404,62;Data;Vodacom
31/08/2018;5558581,008;1143808425;6340202,809;Data;Vodacom
30/09/2018;5026230,671;1136250199;6125278,25;Data;Vodacom
31/10/2018;5057794,65;1286979749;6357062,718;Data;Vodacom
30/11/2018;5020268,445;1300776219;6378199,777;Data;Vodacom
31/12/2018;5020707,166;1404770927;6791197,505;Data;Vodacom
31/01/2019;3569912,476;605260569,2;3304365,273;Data;Vodacom
28/02/2019;4718438,824;1357277507;5901121,014;Data;Vodacom
31/03/2019;4749408,97;1550487656;6787687,713;Data;Vodacom
30/04/2019;4393856,026;1728943087;7737186,67;Data;Vodacom
31/05/2019;4506665,489;1881352424;7970510,47;Data;Vodacom
30/06/2019;5659668,518;2060993889;8099390,86;Data;Vodacom
31/07/2019;5846227,546;2183761686;9363246,448;Data;Vodacom
31/08/2019;5975177,645;2219768685;9964282,146;Data;Vodacom
30/09/2019;6014584,526;2167641801;9292715,663;Data;Vodacom
31/10/2019;6097743,494;2106830295;7355869,194;Data;Vodacom
30/11/2019;6100327,933;2168424621;7190291,219;Data;Vodacom
31/12/2019;6330832,844;2345601497;7531808,8;Data;Vodacom
31/01/2020;5825537,395;2237220882;7850842,158;Data;Vodacom
29/02/2020;5796025,391;2300573032;7439005,748;Data;Vodacom
31/03/2020;6593946,352;2865719840;8421848,911;Data;Vodacom
30/04/2020;6440053;2966235814;7818230;Data;Vodacom
31/05/2020;6596732;3341091894;7849150;Data;Vodacom
30/06/2020;6531006;3667756655;7442698;Data;Vodacom
31/07/2020;6578188;4011504770;7635953;Data;Vodacom
31/08/2020;6819408;4131477592;7846929;Data;Vodacom
30/09/2020;6912176;4281096393;8148248;Data;Vodacom
31/10/2020;6986219;4549257166;8592982;Data;Vodacom
30/11/2020;6871574;4435751655;8254841;Data;Vodacom
31/12/2020;6850360;4998957828;8972964;Data;Vodacom
31/01/2021;6911178;5363468431;9069196;Data;Vodacom
28/02/2021;6701938;4918812356;8349857;Data;Vodacom
31/03/2021;7206050;5958542629;8983186;Data;Vodacom
30/04/2021;7120331;5443812744;9024309;Data;Vodacom
31/05/2021;7140120;5581166892;9015013;Data;Vodacom
30/06/2021;7208050;5958542629;8983186;Data;Vodacom
31/07/2021;7315169;6450911411;9398911;Data;Vodacom
31/08/2021;7458281;6992553307;9677573;Data;Vodacom
30/09/2021;7350307;7357754703;10065846;Data;Vodacom
31/10/2021;7303501;7784938913;10548074;Data;Vodacom
30/11/2021;7156030;7915018853;10678796;Data;Vodacom
31/12/2021;7309605;8654346191;11554751;Data;Vodacom
31/01/2022;7259215;9132202008;11707781;Data;Vodacom
28/02/2022;6891367;8108471023;10777132;Data;Vodacom
31/03/2022;7326004;9421813369;12407870;Data;Vodacom
30/04/2022;7343136;9509777314;12225067;Data;Vodacom
31/05/2022;7394108;9509777314;12931717;Data;Vodacom
30/06/2022;6150009;10651664685;13427530;Data;Vodacom
31/07/2022;6654834;11560364225;14497956;Data;Vodacom
31/08/2022;6666189;11609783577;14729208;Data;Vodacom
30/09/2022;6713137;11384608950;13914501;Data;Vodacom
31/10/2022;9856879;12040810655;13953450;Data;Vodacom
30/11/2022;9611283;11507690998;12955377;Data;Vodacom
31/12/2022;9563420;12315664832;13350256;Data;Vodacom
31/01/2023;9711262;13585751817;14537824;Data;Vodacom
28/02/2023;9809470;13179927170;13388034;Data;Vodacom
31/03/2023;10360280;12315664832;17425458;Data;Vodacom
31/01/2013;;;;Data;Tigo
28/02/2013;;;;Data;Tigo
31/03/2013;;;;Data;Tigo
30/04/2013;;;;Data;Tigo
31/05/2013;;;;Data;Tigo
30/06/2013;;;;Data;Tigo
31/07/2013;;;;Data;Tigo
31/08/2013;;;;Data;Tigo
30/09/2013;;;;Data;Tigo
31/10/2013;;;;Data;Tigo
30/11/2013;;;;Data;Tigo
31/12/2013;;;;Data;Tigo
31/01/2014;;;;Data;Tigo
28/02/2014;;;;Data;Tigo
31/03/2014;;;;Data;Tigo
30/04/2014;;;;Data;Tigo
31/05/2014;;;;Data;Tigo
30/06/2014;;;;Data;Tigo
31/07/2014;;;;Data;Tigo
31/08/2014;;;;Data;Tigo
30/09/2014;;;;Data;Tigo
31/10/2014;;;;Data;Tigo
30/11/2014;;;;Data;Tigo
31/12/2014;;;;Data;Tigo
31/01/2015;;;;Data;Tigo
28/02/2015;;;;Data;Tigo
31/03/2015;;;;Data;Tigo
30/04/2015;;;;Data;Tigo
31/05/2015;;;;Data;Tigo
30/06/2015;;;;Data;Tigo
31/07/2015;;;;Data;Tigo
31/08/2015;;;;Data;Tigo
30/09/2015;;;;Data;Tigo
31/10/2015;;;;Data;Tigo
30/11/2015;;;;Data;Tigo
31/12/2015;;;;Data;Tigo
31/01/2016;;;;Data;Tigo
29/02/2016;;;;Data;Tigo
31/03/2016;;;;Data;Tigo
30/04/2016;;;;Data;Tigo
31/05/2016;;;;Data;Tigo
30/06/2016;;;;Data;Tigo
31/07/2016;;;;Data;Tigo
31/08/2016;;;;Data;Tigo
30/09/2016;;;;Data;Tigo
31/10/2016;;;;Data;Tigo
30/11/2016;;;;Data;Tigo
31/12/2016;;;;Data;Tigo
31/01/2017;;;;Data;Tigo
28/02/2017;;;;Data;Tigo
31/03/2017;;;;Data;Tigo
30/04/2017;;;;Data;Tigo
31/05/2017;;;;Data;Tigo
30/06/2017;;;;Data;Tigo
31/07/2017;;;;Data;Tigo
31/08/2017;;;;Data;Tigo
30/09/2017;;;;Data;Tigo
31/10/2017;;;;Data;Tigo
30/11/2017;;;;Data;Tigo
31/12/2017;;;;Data;Tigo
31/01/2018;;0;0;Data;Tigo
28/02/2018;;0;0;Data;Tigo
31/03/2018;;0;0;Data;Tigo
30/04/2018;;0;0;Data;Tigo
31/05/2018;;0;0;Data;Tigo
30/06/2018;;0;0;Data;Tigo
31/07/2018;;0;0;Data;Tigo
31/08/2018;;0;0;Data;Tigo
30/09/2018;;0;0;Data;Tigo
31/10/2018;;0;0;Data;Tigo
30/11/2018;;0;0;Data;Tigo
31/12/2018;;0;0;Data;Tigo
31/01/2019;;0;0;Data;Tigo
28/02/2019;;0;0;Data;Tigo
31/03/2019;;0;0;Data;Tigo
30/04/2019;;0;0;Data;Tigo
31/05/2019;;0;0;Data;Tigo
30/06/2019;;0;0;Data;Tigo
31/07/2019;;0;0;Data;Tigo
31/08/2019;;0;0;Data;Tigo
30/09/2019;;0;0;Data;Tigo
31/10/2019;;0;0;Data;Tigo
30/11/2019;;0;0;Data;Tigo
31/12/2019;;0;0;Data;Tigo
31/01/2020;;0;0;Data;Tigo
29/02/2020;;0;0;Data;Tigo
31/03/2020;;0;0;Data;Tigo
30/04/2020;;;;Data;Tigo
31/05/2020;;;;Data;Tigo
30/06/2020;;;;Data;Tigo
31/07/2020;;;;Data;Tigo
31/08/2020;;;;Data;Tigo
30/09/2020;;;;Data;Tigo
31/10/2020;;;;Data;Tigo
30/11/2020;;;;Data;Tigo
31/12/2020;;;;Data;Tigo
31/01/2021;;;;Data;Tigo
28/02/2021;;;;Data;Tigo
31/03/2021;;;;Data;Tigo
30/04/2021;;;;Data;Tigo
31/05/2021;;;;Data;Tigo
30/06/2021;;;;Data;Tigo
31/07/2021;;;;Data;Tigo
31/08/2021;;;;Data;Tigo
30/09/2021;;;;Data;Tigo
31/10/2021;;;;Data;Tigo
30/11/2021;;;;Data;Tigo
31/12/2021;;;;Data;Tigo
31/01/2022;;;;Data;Tigo
28/02/2022;;;;Data;Tigo
31/03/2022;;;;Data;Tigo
30/04/2022;;;;Data;Tigo
31/05/2022;;;;Data;Tigo
30/06/2022;;;;Data;Tigo
31/07/2022;;;;Data;Tigo
31/08/2022;;;;Data;Tigo
30/09/2022;;;;Data;Tigo
31/10/2022;;;;Data;Tigo
30/11/2022;;;;Data;Tigo
31/12/2022;;;;Data;Tigo
31/01/2023;;;;Data;Tigo
28/02/2023;;;;Data;Tigo
31/03/2023;;;;Data;Tigo
